text,label,source,relevance
"Bid Number/ :
बोली (cid:38)मांक ((cid:1)बड सं(cid:63)या)
GEM/2025/B/6082381
Dated/
(cid:64)दनांक : 24-03-2025
Bid Document/ (cid:1)(cid:1)बबडड दद(cid:62)(cid:62)ततााववेज़ेज़
Bid Details/(cid:1)(cid:1)बबडड (cid:1)(cid:1)ववववररणण
Bid End Date/Time/(cid:1)(cid:1)बबडड बबंदंद हहोोनने े कक(cid:15)(cid:15) तताारर(cid:18)(cid:18)खख//ससममयय 23-04-2025 13:00:00
Bid Opening Date/Time/(cid:1)(cid:1)बबडड खखुलुलनने े कक(cid:15)(cid:15)
23-04-2025 13:30:00
तताारर(cid:18)(cid:18)खख//ससममयय
Bid Offer Validity (From End Date)/(cid:1)(cid:1)बबडड पपेशेशककशश
60 (Days)
ववैधैधतताा ((बबंदंद हहोोनने े कक(cid:15)(cid:15) तताारर(cid:18)(cid:18)खख ससे)े)
Ministry/State Name/ममं(cid:32)ं(cid:32)ााललयय//रराा(cid:33)(cid:33)यय ककाा ननाामम Ministry Of Finance
Department Name/(cid:1)(cid:1)ववभभाागग ककाा ननाामम Department Of Financial Services
Organisation Name/ससंगंगठठनन ककाा ननाामम General Insurance Corporation Of India (gic)
Office Name/ककााययााल(cid:37)ल(cid:37) यय ककाा ननाामम Mumbai
(cid:38)(cid:38)ेेतताा ईईममेलेल//",COMPLIANT,GIC_MOTOR,HIGH
"Pre-bid Query Responses - GEM/2025/B/6020416 - Procurement of India Flood Catastrophe Model
S.No Query GIC Re Response
Please confirm if modelling at Aggregate level and Detailed level
both are required to be included in the scope? Type of Indian
1 Flood Modelling to be done
a. Aggregate Yes
b. Detailed Yes
Contract Period: The proposed contract duration in the RFP is set
at 15 months. Given the complexity and depth of work involved,
we would like to understand whether there is flexibility to extend
the contract to a minimum of three years. Alternatively, would it
be possible to align the contract period with the existing Nat-Cat
2 No, there is no change in tender terms and conditions
modeling software license, which we understand expires on 13
May 2027? A longer contract duration would allow for better
continuity, consistency in modeling insights, and efficient
implementation of software and analytical services. Could you
kindly confirm if this would be considered?
Based on the docume",REQUIRES_REVIEW,GIC_MOTOR,LOW
"Bid Number/ :
बोली (cid:38)मांक ((cid:1)बड सं(cid:63)या)
GEM/2025/B/6050899
Dated/
(cid:64)दनांक : 13-03-2025
Bid Document/ (cid:1)(cid:1)बबडड दद(cid:62)(cid:62)ततााववेज़ेज़
Bid Details/(cid:1)(cid:1)बबडड (cid:1)(cid:1)ववववररणण
Bid End Date/Time/(cid:1)(cid:1)बबडड बबंदंद हहोोनने े कक(cid:15)(cid:15) तताारर(cid:18)(cid:18)खख//ससममयय 03-04-2025 17:00:00
Bid Opening Date/Time/(cid:1)(cid:1)बबडड खखुलुलनने े कक(cid:15)(cid:15)
03-04-2025 17:30:00
तताारर(cid:18)(cid:18)खख//ससममयय
Bid Offer Validity (From End Date)/(cid:1)(cid:1)बबडड पपेशेशककशश
180 (Days)
ववैधैधतताा ((बबंदंद हहोोनने े कक(cid:15)(cid:15) तताारर(cid:18)(cid:18)खख ससे)े)
Ministry/State Name/ममं(cid:32)ं(cid:32)ााललयय//रराा(cid:33)(cid:33)यय ककाा ननाामम Ministry Of Finance
Department Name/(cid:1)(cid:1)ववभभाागग ककाा ननाामम Department Of Financial Services
Organisation Name/ससंगंगठठनन ककाा ननाामम General Insurance Corporation Of India (gic)
Office Name/ककााययााल(cid:37)ल(cid:37) यय ककाा ननाामम Mumbai
(cid:38)(cid:38)ेेतताा ईईममेलेल/",COMPLIANT,GIC_MOTOR,HIGH
"Bid Number/ :
बोली (cid:38)मांक ((cid:1)बड सं(cid:63)या)
GEM/2025/B/6020416
Dated/
(cid:64)दनांक : 07-03-2025
Bid Document/ (cid:1)(cid:1)बबडड दद(cid:62)(cid:62)ततााववेज़ेज़
Bid Details/(cid:1)(cid:1)बबडड (cid:1)(cid:1)ववववररणण
Bid End Date/Time/(cid:1)(cid:1)बबडड बबंदंद हहोोनने े कक(cid:15)(cid:15) तताारर(cid:18)(cid:18)खख//ससममयय 28-03-2025 18:00:00
Bid Opening Date/Time/(cid:1)(cid:1)बबडड खखुलुलनने े कक(cid:15)(cid:15)
28-03-2025 18:30:00
तताारर(cid:18)(cid:18)खख//ससममयय
Bid Offer Validity (From End Date)/(cid:1)(cid:1)बबडड पपेशेशककशश
30 (Days)
ववैधैधतताा ((बबंदंद हहोोनने े कक(cid:15)(cid:15) तताारर(cid:18)(cid:18)खख ससे)े)
Ministry/State Name/ममं(cid:32)ं(cid:32)ााललयय//रराा(cid:33)(cid:33)यय ककाा ननाामम Ministry Of Finance
Department Name/(cid:1)(cid:1)ववभभाागग ककाा ननाामम Department Of Financial Services
Organisation Name/ससंगंगठठनन ककाा ननाामम General Insurance Corporation Of India (gic)
Office Name/ककााययााल(cid:37)ल(cid:37) यय ककाा ननाामम Mumbai
(cid:38)(cid:38)ेेतताा ईईममेलेल//",COMPLIANT,GIC_MOTOR,HIGH
"Ref. No.: GIC-HO/AVN/AviationRI25-26/14/2024-25
20th February 2025
NOTICE
INVITATION FOR EXPRESSION OF INTEREST FROM QUOTING REINSURERS AND/OR INTERESTED
REINSURERS
FOR GIC RE’S AVIATION RETROCESSION PROGRAMME 2025/26
General Insurance Corporation of India (GIC Re) proposes to buy retrocession cover for its Aviation portfolio on
excess of loss basis. This programme incepts on 1st April 2025.
Expression of Interest (EOI) is invited from Reinsurers either directly or through an Indian intermediary for quoting
and follow market on GIC Re’s said programme.
The Reinsurer desirous of submitting Expression of Interest as above must satisfy the following criteria:
The reinsurer desirous of submitting Expression of Interest as above must satisfy the following criteria:
1. Reinsurer should be domiciled in a country which has Double Taxation Avoidance Agreement with India.
2. The Reinsurer should preferably have a rating of at least “A” from S&P or A M Best.
3. Reinsurer can choose to participate",REQUIRES_REVIEW,GIC_MOTOR,LOW
"GIC-HO/TPOOL/XL25-26/21/2024-25
______________________________________________________________________________________
February 12th, 2025
NOTICE
Re: Expression of interest to quote and/or participate as follow market on GIC Re’s IMTRIP Excess of Loss
(XOL) Reinsurance Program Renewal FY 2025-26.
The General Insurance Corporation of India (‘GIC Re’) invites Expression of Interest from Reinsurers
(either directly or via brokers) to quote and/or participate as follow market for its Indian Market
Terrorism Risk Insurance Pool (IMTRIP) Reinsurance Program renewing on 01.04.2025.
GIC Re is the Manager for the Indian Market Terrorism Risk Insurance Pool (IMTRIP) and is also entrusted
with the responsibility of arranging reinsurance protection for the Terrorism Pool which is due for renewal
on 01.04.2025.
Expression of Interest is invited from Reinsurers (either directly or through an Indian Intermediary) to quote
and/or follow on the IMTRIP XOL Renewal Program FY 2025-26.
The following gener",REQUIRES_REVIEW,GIC_MOTOR,LOW
"ONLINE EXAMINATION - RECRUITMENT OF ASSISTANT MANAGER – SCALE I OFFICERS
General, Legal, HR, Engineering ( Marine, Aeronautical, Mechanical, Civil, Electrical ),
IT, Actuary, Insurance, Finance.
INFORMATION HANDOUT
This handout contains details pertaining to various aspects of the online exam you are going to undertake and important
instructions about related matters. You are advised to study the handout carefully as it will help you in preparing for the
examination.
The online examination will comprise the following objective type multiple choice & descriptive tests as stated below:
Structure of the test for General Stream
Maximum Number of
Test Version Time
Marks Questions
PART A Higher Order Reasoning
40 40 30 Minutes
(Objective) Ability/Critical Thinking
Bilingual i.e.
i Test of Reasoning 20 20
Hindi and
ii Test of English Language with
special emphasis on grammar 25 25 English except
PART B 60 Minutes
(Objective) and vocabulary. test of English
iii Test of General Awareness 20 20
",REQUIRES_REVIEW,GIC_MOTOR,LOW
"भारतीय सामान्य बीमा निगम
(भारत सरकार की कं पिी)
सामान्य, विवि, मानि-संसािन, अवियांविकी (समुद्री, िैमावनकी, यांविक, वसविल, विद्युत) सूचना प्रौद्यौविकी,
बीमांकक, वबमा, वित्त सहायक प्रबंिक-स्के ल I अविकारीय ंकी िती हेतु ऑन-लाईन परीक्षा
सूचिा पुस्तिका
इस पुस्तिका में आप देने जा रहे हैं उस ऑनलाइन परीक्षा संबंधी विविध पहलुओ ंके ब्योरे और संबंवधत विषयििुओ ंके बारे में महत्वपूर्ण वनदेश हैं। आपकी इस
पुस्तिका का ध्यान से अध्ययन करने की सलाह दी जाती है क्ोवंक इससे आपकी परीक्षा की तैयारी करने में सहायता वमलेगी।
इस ऑनलाइन परीक्षा में वनम्नानुसार ििुवनष्ठ प्रकार की बहुविकल्प प्रश्नािवलयां होगं ी :
सामान्य वििा के वलए परीक्षा का स्वरूप
प्रश्नावली का िाम अनिकतम अंक प्रश् ंकी संख्या अनुिाद अिवि
भाग-क उच्च िरीय तावकणक क्षमता/गहन व ंतन 40 40
30 द्विनट
(विुनिष्ठ)
भाग-ख i तकणशस्ति परीक्षा 20 20 द्विभाषीय अर्ाात 60 द्विनट
(विुनिष्ठ)
ii अंग्रेजी भाषा परीक्षा - व्याकरण, शब्दावली 25 25 द्व िंदी और अिंग्रेजी
आद्वद प्रश्नो िंपर द्ववशेष बल देते हुए (अिंग्रेजी भाषा की
iii सामान्य स ेतता परीक्षा 20 20 प्रश्नावली छो",REQUIRES_REVIEW,GIC_MOTOR,LOW
"Pre-Bid Queries for GEM/2024/B/5030624 - Actuarial Reserving Software
# Document Name Section Reference Reference statement Queries Response from GIC
Product/Service How many named user licenses are required? How many concurrent user licenses are required?
1 specification 10 concurrent licenses
Product/Service As On-premises solution is required by GIC. Will GIC IT team not implement the solution? Implementation of proposed solution will be responsibility of the Selected
2 specification bidder.
Product/Service To reconfirm whether on-premises or Cloud solution?
3 specification On premises
We request extension by another 15 business days till 30July. The bid submission date is extended till 19th August 2024 03:00 PM .
4 Other Please refer the GeM Portal
Can we also submit our pre-bid queries after the Pre-bid date of 04July 2024? Request for extension to submit our pre-bid queries till
5 Other 11July. The pre-bid query date cannot be extended
6 Other Can we get a soft copy of all bid do",COMPLIANT,GIC_MOTOR,HIGH
"Revised - Commercial Bid - Implementation of IndAS 117 and 109 - 07.08.2024
in INR
Amount Unit Total Amount Total (incl.
Sr. No. Description Taxes
(a) (b) (axb) taxes)
One time Installation and Implementation & training Cost before GO
A 1
Live
B Maintenance, Training and Support for period of 3 years post Go-Live
Year 1 1
Year 2 1
Year 3 1
C Change Management Support per man hour x 1000-man hours*
Year 1 1000
Year 2 1000
Year 3 1000
Project Cost (A+B+C)
*1000-man hours mentioned above is indicative only and for standardising the change management cost for the purpose of commercial evalution. The Selected bidder will be paid
based on per man hour rate multiplied by the actual man hours consumed for a change request during the contract period.
*The Price Quoted in GeM shall be the Project Cost (A+B+C).
• QCBS: 80:20 , the calculation logic to decide H1 will be as per GeM GTC.
• All Price Quoted Shall Be Inclusive of all Taxes, fees etc.
1. The bidder cannot quote ‘0’ (zero) in any of the",REQUIRES_REVIEW,GIC_MOTOR,LOW
